"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"81",7,80,8,4.3207,2,"Laptop",15,30,7,3,60,4,3,80,5,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"82",7,81,9,5.2163,2,"Laptop",20,40,8,1,50,5,1,80,3,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"83",7,83,11,3.0694,2,"Laptop",25,20,7,2,70,5,2,80,5,"Metro_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"84",7,84,12,2.6537,2,"Laptop",25,30,9,1,70,6,1,60,4,"Bus_label","WG","laptop",42228.00000359,48861.00002099,40290.60002061,44047.79998838,387,474,379,411,175427.40003357,1651
"85",8,91,7,4.533,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"86",8,85,1,6.7602,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"87",8,86,2,7.8552,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"88",8,87,3,7.0747,4,"Laptop",20,30,8,2,60,5,2,60,5,"Bus_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"89",8,88,4,4.8348,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"90",8,89,5,6.935,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"91",8,90,6,4.6165,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"92",8,94,10,5.4363,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"93",8,95,11,5.4021,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"94",8,92,8,4.7168,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"95",8,93,9,6.3984,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"96",8,96,12,6.3493,4,"Laptop",15,30,9,3,70,5,3,70,5,"Bus_label","WG","laptop",26690.40000681,28625.39999841,22666.20000785,145367.40002303,254,263,213,1332,223349.4000361,2062
"97",9,104,8,6.5346,1,"Laptop",15,40,8,3,70,5,3,80,4,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"98",9,105,9,6.6201,1,"Laptop",20,20,9,1,60,6,1,80,5,"RH_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"99",9,97,1,5.8311,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"100",9,98,2,6.2015,1,"Laptop",20,40,7,3,50,5,3,60,4,"Bus_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"101",9,99,3,7.0999,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"102",9,100,4,3.0526,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"103",9,101,5,7.0881,1,"Laptop",25,30,9,2,60,5,2,60,5,"RH_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"104",9,102,6,7.5268,1,"Laptop",20,20,9,3,70,4,3,70,5,"RH_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"105",9,103,7,5.683,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"106",9,106,10,5.0143,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"107",9,107,11,7.2476,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"108",9,108,12,6.3798,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label","WG","laptop",49809.60001746,49102.19999149,58406.39998422,80830.80007265,453,448,508,734,238149.00006582,2143
"109",10,118,10,6.1655,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"110",10,109,1,5.8439,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"111",10,110,2,4.296,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"112",10,111,3,3.4635,4,"Laptop",20,30,8,2,60,5,2,60,5,"Bus_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"113",10,112,4,4.3472,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"114",10,113,5,3.1683,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"115",10,114,6,3.7999,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"116",10,115,7,3.2647,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"117",10,116,8,3.7666,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"118",10,117,9,3.7464,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"119",10,119,11,3.8509,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"120",10,120,12,5.2143,4,"Laptop",15,30,9,3,70,5,3,70,5,"Bus_label","WG","laptop",35407.19998784,37828.79997156,29744.99999576,54088.79996813,321,351,283,505,157069.79992329,1460
"121",11,131,11,5.8723,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"122",11,121,1,5.3156,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"123",11,122,2,4.3827,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"124",11,123,3,5.1162,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"125",11,124,4,5.3831,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"126",11,125,5,6.3498,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"127",11,126,6,3.9975,1,"Laptop",20,20,9,3,70,4,3,70,5,"Bus_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"128",11,127,7,3.6203,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"129",11,128,8,3.8516,1,"Laptop",15,40,8,3,70,5,3,80,4,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
"130",11,129,9,5.0127,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label","WG","laptop",38647.19996264,32431.79997088,38416.20003617,77905.80005119,350,299,356,727,187401.00002088,1732
