"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"77",7,77,5,12.3347,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"78",7,78,6,4.2858,4,"Tablet",25,20,9,3,50,4,3,80,3,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"79",7,79,7,5.6845,4,"Tablet",15,20,9,2,50,6,2,80,4,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"80",7,80,8,9.7995,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"81",7,81,9,7.368,4,"Tablet",25,40,7,1,60,5,1,80,4,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"82",7,82,10,3.4665,4,"Tablet",20,30,9,3,50,6,3,70,4,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"83",7,83,11,5.733,4,"Tablet",15,30,7,1,70,4,1,60,3,"RH_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"84",7,84,12,5.3997,4,"Tablet",15,30,9,3,70,5,3,70,5,"Metro_label","WG","tablet",58827.59999178,46024.1999896,56275.19996578,111307.20000589,548,434,526,1031,272434.19995305,2539
"85",8,85,1,8.0298,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"86",8,86,2,4.7145,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"87",8,87,3,5.1663,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"88",8,88,4,5.7651,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"89",8,89,5,5.8849,3,"Tablet",25,20,7,3,50,5,3,60,5,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
"90",8,90,6,4.7829,3,"Tablet",15,20,7,2,60,5,2,70,3,"Metro_label","WG","tablet",24076.19999112,29062.20000278,21861.00006049,143302.20001906,226,264,202,1348,218301.60007345,2040
