"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"101",9,101,5,6.9989,3,"Smartphone",25,20,7,3,50,5,3,60,5,"RH_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"102",9,102,6,5.2204,3,"Smartphone",15,20,7,2,60,5,2,70,3,"RH_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"103",9,103,7,4.0838,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"104",9,104,8,4.347,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"105",9,105,9,5.6331,3,"Smartphone",15,40,9,2,70,6,2,60,4,"RH_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"106",9,106,10,8.6339,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"107",9,107,11,7.1861,3,"Smartphone",25,20,8,2,50,6,2,70,5,"RH_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"108",9,108,12,4.0857,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label","WL","mobile",17797,14335,18418,17745,41,40,52,54,68295,187
"109",10,109,1,5.795,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"110",10,110,2,5.3936,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"111",10,111,3,5.1845,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"112",10,112,4,3.8489,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"113",10,113,5,2.7671,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"114",10,114,6,3.118,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"115",10,115,7,3.8981,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"116",10,116,8,3.6146,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"117",10,117,9,3.0832,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"118",10,118,10,2.4831,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"119",10,119,11,2.7165,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"120",10,120,12,3.6998,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WL","mobile",14190,13089,14668,14074,33,28,33,59,56021,153
"121",11,121,1,9.4734,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WL","mobile",13078,14583,19326,17309,37,48,52,59,64296,196
