"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"78",7,78,6,4.2858,4,"Tablet",25,20,9,3,50,4,3,80,3,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"79",7,79,7,5.6845,4,"Tablet",15,20,9,2,50,6,2,80,4,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"80",7,80,8,9.7995,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"81",7,81,9,7.368,4,"Tablet",25,40,7,1,60,5,1,80,4,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"82",7,82,10,3.4665,4,"Tablet",20,30,9,3,50,6,3,70,4,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"83",7,83,11,5.733,4,"Tablet",15,30,7,1,70,4,1,60,3,"RH_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"84",7,84,12,5.3997,4,"Tablet",15,30,9,3,70,5,3,70,5,"Metro_label","WL","tablet",18973,22699,14945,69495,79,92,55,188,126112,414
"85",8,85,1,8.0298,3,"Tablet",25,40,9,1,50,4,1,60,5,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"86",8,86,2,4.7145,3,"Tablet",20,30,8,1,70,6,1,80,5,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"87",8,87,3,5.1663,3,"Tablet",15,30,8,3,50,4,3,80,5,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
"88",8,88,4,5.7651,3,"Tablet",15,30,8,1,60,5,1,70,4,"Metro_label","WL","tablet",14750,17048,15039,28932,76,68,74,105,75769,323
