"","pid","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice"
"262",22,10,8.3498,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"263",22,11,11.1803,4,"Laptop",15,30,7,1,70,4,1,60,3,"RH_label"
"264",22,12,8.9616,4,"Laptop",15,30,9,3,70,5,3,70,5,"RH_label"
"265",23,1,7.5254,4,"Laptop",25,20,8,1,60,4,1,60,3,"Metro_label"
"266",23,2,4.8162,4,"Laptop",20,40,8,2,70,4,2,70,5,"Bus_label"
"267",23,3,5.713,4,"Laptop",20,30,8,2,60,5,2,60,5,"Bus_label"
"268",23,4,6.9639,4,"Laptop",25,40,7,2,70,6,2,80,5,"Metro_label"
"269",23,5,4.4973,4,"Laptop",20,40,7,3,60,6,3,60,4,"Metro_label"
"270",23,6,5.2139,4,"Laptop",25,20,9,3,50,4,3,80,3,"Metro_label"
"271",23,7,3.5165,4,"Laptop",15,20,9,2,50,6,2,80,4,"Metro_label"
"272",23,8,5.1754,4,"Laptop",20,20,8,1,50,5,1,70,4,"Metro_label"
"273",23,9,4.2458,4,"Laptop",25,40,7,1,60,5,1,80,4,"Metro_label"
"274",23,10,4.0174,4,"Laptop",20,30,9,3,50,6,3,70,4,"Metro_label"
"275",23,11,5.3135,4,"Laptop",15,30,7,1,70,4,1,60,3,"Bus_label"
"276",23,12,7.0117,4,"Laptop",15,30,9,3,70,5,3,70,5,"Metro_label"
"277",24,1,4.1087,1,"Laptop",20,20,7,2,70,4,2,70,4,"Metro_label"
"278",24,2,3.132,1,"Laptop",20,40,7,3,50,5,3,60,4,"Metro_label"
"279",24,3,3.6674,1,"Laptop",25,30,8,3,60,6,3,70,3,"Metro_label"
"280",24,4,5.9661,1,"Laptop",25,30,7,1,50,4,1,70,4,"Metro_label"
"281",24,5,3.4656,1,"Laptop",25,30,9,2,60,5,2,60,5,"Metro_label"
"282",24,6,3.4168,1,"Laptop",20,20,9,3,70,4,3,70,5,"Bus_label"
"283",24,7,2.7832,1,"Laptop",15,20,9,1,70,5,1,80,3,"Metro_label"
"284",24,8,3.0337,1,"Laptop",15,40,8,3,70,5,3,80,4,"Metro_label"
"285",24,9,3.5163,1,"Laptop",20,20,9,1,60,6,1,80,5,"Metro_label"
"286",24,10,3.3165,1,"Laptop",15,20,8,1,60,6,1,60,5,"Metro_label"
"287",24,11,3.9479,1,"Laptop",15,40,8,2,50,4,2,60,3,"Metro_label"
"288",24,12,3.5773,1,"Laptop",15,30,7,2,50,6,2,80,3,"Metro_label"
"289",25,1,14.7732,2,"Laptop",15,20,8,3,70,4,3,60,4,"Bus_label"
"290",25,2,8.6969,2,"Laptop",20,20,7,3,70,6,3,60,3,"Metro_label"
"291",25,3,3.8497,2,"Laptop",15,40,9,1,60,4,1,70,5,"RH_label"
"292",25,4,10.1198,2,"Laptop",25,30,8,2,70,4,2,80,4,"RH_label"
"293",25,5,9.0846,2,"Laptop",25,20,9,2,60,4,2,70,4,"Metro_label"
"294",25,6,5.0334,2,"Laptop",20,30,9,2,50,5,2,60,3,"Metro_label"
"295",25,7,5.1837,2,"Laptop",25,40,8,3,60,6,3,70,3,"Metro_label"
